,d_f_pipeline,d_g_oil,i_g_airline,d_f_pipeline_imputed,d_g_oil_imputed,i_g_airline_imputed,d_f_pipeline_roll5d,d_g_oil_roll5d,i_g_airline_roll5d,d_f_pipeline_imputed_lagg,d_g_oil_imputed_lagg,i_g_airline_imputed_lagg,d_f_pipeline_roll5d_lagg,d_g_oil_roll5d_lagg,i_g_airline_roll5d_lagg
2018-08-02,-0.6000000238418579,-0.3444444545441204,-0.13333333283662796,-0.6000000238418579,-0.3444444545441204,-0.13333333283662796,-0.20000000596046447,-0.23288889252063277,-0.2237777818242707,0.10000000149011612,-0.31000000089406965,-0.3222222261958652,-0.0800000011920929,-0.17600000149259937,-0.23044444958368918
2018-08-03,-0.050000004470348365,-0.15000000347693762,0.0,-0.050000004470348365,-0.15000000347693762,0.0,-0.21000000685453415,-0.24288889329052607,-0.20377778152624745,-0.6000000238418579,-0.3444444545441204,-0.13333333283662796,-0.20000000596046447,-0.23288889252063277,-0.2237777818242707
2018-08-04,-0.30000001192092896,-0.20000000049670535,-0.17500000447034836,-0.30000001192092896,-0.20000000049670535,-0.17500000447034836,-0.25000000894069674,-0.25088889281368887,-0.17211111442910282,-0.050000004470348365,-0.15000000347693762,0.0,-0.21000000685453415,-0.24288889329052607,-0.20377778152624745
2018-08-05,,-0.3400000020861625,-0.4000000059604645,0.0,-0.3400000020861625,-0.4000000059604645,-0.17000000774860383,-0.2688888922995988,-0.206111113892661,-0.30000001192092896,-0.20000000049670535,-0.17500000447034836,-0.25000000894069674,-0.25088889281368887,-0.17211111442910282
2018-08-06,,-0.5666666726271311,-0.3333333345750968,0.0,-0.5666666726271311,-0.3333333345750968,-0.19000000804662703,-0.3202222266462111,-0.20833333556850736,0.0,-0.3400000020861625,-0.4000000059604645,-0.17000000774860383,-0.2688888922995988,-0.206111113892661
2018-08-07,,-0.3000000104308128,-0.30000000819563866,0.0,-0.3000000104308128,-0.30000000819563866,-0.07000000327825547,-0.3113333378235496,-0.2416666706403095,0.0,-0.5666666726271311,-0.3333333345750968,-0.19000000804662703,-0.3202222266462111,-0.20833333556850736
2018-08-08,-0.10000000149011612,-0.43333334227403,-0.26000000536441803,-0.10000000149011612,-0.43333334227403,-0.26000000536441803,-0.08000000268220901,-0.3680000055829681,-0.2936666717131931,0.0,-0.3000000104308128,-0.30000000819563866,-0.07000000327825547,-0.3113333378235496,-0.2416666706403095
2018-08-09,0.10000000149011612,-0.2700000017881393,-0.3600000038743019,0.10000000149011612,-0.2700000017881393,-0.3600000038743019,0.0,-0.38200000584125493,-0.3306666715939838,-0.10000000149011612,-0.43333334227403,-0.26000000536441803,-0.08000000268220901,-0.3680000055829681,-0.2936666717131931
2018-08-10,,-0.08888889021343654,-0.2555555560522609,0.0,-0.08888889021343654,-0.2555555560522609,0.0,-0.3317777834667098,-0.3017777816123431,0.10000000149011612,-0.2700000017881393,-0.3600000038743019,0.0,-0.38200000584125493,-0.3306666715939838
2018-08-11,,-0.5,-0.5142857187560627,0.0,-0.5,-0.5142857187560627,0.0,-0.31844444894128354,-0.3379682584485363,0.0,-0.08888889021343654,-0.2555555560522609,0.0,-0.3317777834667098,-0.3017777816123431
2018-08-12,,-0.3500000033527613,-0.5000000020319765,0.0,-0.3500000033527613,-0.5000000020319765,0.0,-0.32844444752567326,-0.37796825721580385,0.0,-0.5,-0.5142857187560627,0.0,-0.31844444894128354,-0.3379682584485363
2018-08-13,,2.128737313406808e-09,-0.3166666788359483,0.0,2.128737313406808e-09,-0.3166666788359483,0.020000000298023225,-0.24177777864511976,-0.38930159191010993,0.0,-0.3500000033527613,-0.5000000020319765,0.0,-0.32844444752567326,-0.37796825721580385
2018-08-14,,-0.17500000447034836,-0.15000000074505807,0.0,-0.17500000447034836,-0.15000000074505807,0.0,-0.22277777918156155,-0.3473015912842612,0.0,2.128737313406808e-09,-0.3166666788359483,0.020000000298023225,-0.24177777864511976,-0.38930159191010993
2018-08-15,,-0.30000000234161106,-0.3444444504049089,0.0,-0.30000000234161106,-0.3444444504049089,0.0,-0.26500000160719644,-0.3650793701547908,0.0,-0.17500000447034836,-0.15000000074505807,0.0,-0.22277777918156155,-0.3473015912842612
2018-08-16,0.30000001192092896,-0.17777778125471538,-0.3000000051476739,0.30000001192092896,-0.17777778125471538,-0.3000000051476739,0.06000000238418579,-0.20055555785813955,-0.3222222274331131,0.0,-0.30000000234161106,-0.3444444504049089,0.0,-0.26500000160719644,-0.3650793701547908
2018-08-17,0.30000001192092896,-0.4500000104308128,-0.30000000167638063,0.30000001192092896,-0.4500000104308128,-0.30000000167638063,0.12000000476837158,-0.22055555927374987,-0.2822222273619939,0.30000001192092896,-0.17777778125471538,-0.3000000051476739,0.06000000238418579,-0.20055555785813955,-0.3222222274331131
2018-08-18,,-0.3999999985098839,-0.4000000059604645,0.0,-0.3999999985098839,-0.4000000059604645,0.12000000476837158,-0.3005555594014741,-0.2988888927868972,0.30000001192092896,-0.4500000104308128,-0.30000000167638063,0.12000000476837158,-0.22055555927374987,-0.2822222273619939
2018-08-19,,-0.28571428784302305,-0.6500000059604645,0.0,-0.28571428784302305,-0.6500000059604645,0.12000000476837158,-0.322698416076009,-0.3988888938299785,0.0,-0.3999999985098839,-0.4000000059604645,0.12000000476837158,-0.3005555594014741,-0.2988888927868972
2018-08-20,,-0.2099999994039536,-0.14285714392151153,0.0,-0.2099999994039536,-0.14285714392151153,0.12000000476837158,-0.30469841548847754,-0.358571432533299,0.0,-0.28571428784302305,-0.6500000059604645,0.12000000476837158,-0.322698416076009,-0.3988888938299785
2018-08-21,0.20000000298023224,-0.2266666680574417,-0.2375000026077032,0.20000000298023224,-0.2266666680574417,-0.2375000026077032,0.10000000298023223,-0.3144761928490228,-0.3460714320253049,0.0,-0.2099999994039536,-0.14285714392151153,0.12000000476837158,-0.30469841548847754,-0.358571432533299
2018-08-22,-0.10000000149011612,-0.25000000434617203,-0.21428571535008292,-0.10000000149011612,-0.25000000434617203,-0.21428571535008292,0.020000000298023225,-0.27447619163209463,-0.32892857476004533,0.20000000298023224,-0.2266666680574417,-0.2375000026077032,0.10000000298023223,-0.3144761928490228,-0.3460714320253049
2018-08-23,-0.10000000149011612,-0.26499999947845937,-0.05555555472771327,-0.10000000149011612,-0.26499999947845937,-0.05555555472771327,0.0,-0.2474761918258097,-0.26003968451349513,-0.10000000149011612,-0.25000000434617203,-0.21428571535008292,0.020000000298023225,-0.27447619163209463,-0.32892857476004533
2018-08-24,,-0.2000000057742,-0.4599999979138374,0.0,-0.2000000057742,-0.4599999979138374,0.0,-0.2303333354120451,-0.2220396829041697,-0.10000000149011612,-0.26499999947845937,-0.05555555472771327,0.0,-0.2474761918258097,-0.26003968451349513
2018-08-25,,-0.2750000096857548,-0.07500000856816769,0.0,-0.2750000096857548,-0.07500000856816769,0.0,-0.24333333746840533,-0.20846825583350093,0.0,-0.2000000057742,-0.4599999979138374,0.0,-0.2303333354120451,-0.2220396829041697
2018-08-26,,-0.2500000037252903,-0.2333333368102709,0.0,-0.2500000037252903,-0.2333333368102709,-0.04000000059604645,-0.24800000460197508,-0.20763492267401445,0.0,-0.2750000096857548,-0.07500000856816769,0.0,-0.24333333746840533,-0.20846825583350093
2018-08-27,0.20000000298023224,-0.18888889335923725,-0.14285713966403688,0.20000000298023224,-0.18888889335923725,-0.14285713966403688,0.020000000298023225,-0.23577778240458808,-0.19334920753680523,0.0,-0.2500000037252903,-0.2333333368102709,-0.04000000059604645,-0.24800000460197508,-0.20763492267401445
2018-08-28,-0.20000000298023224,-0.2200000047683716,-0.10000000149011612,-0.20000000298023224,-0.2200000047683716,-0.10000000149011612,0.0,-0.22677778346257055,-0.2022380968892858,0.20000000298023224,-0.18888889335923725,-0.14285713966403688,0.020000000298023225,-0.23577778240458808,-0.19334920753680523
2018-08-29,,-0.24705882808741397,-0.050000001986821495,0.0,-0.24705882808741397,-0.050000001986821495,0.0,-0.23618954792521335,-0.12023809770388261,-0.20000000298023224,-0.2200000047683716,-0.10000000149011612,0.0,-0.22677778346257055,-0.2022380968892858
2018-08-30,-0.13333333283662796,-0.10526315750260104,-0.0833333358168602,-0.13333333283662796,-0.10526315750260104,-0.0833333358168602,-0.02666666656732559,-0.20224217748858261,-0.12190476315362112,0.0,-0.24705882808741397,-0.050000001986821495,0.0,-0.23618954792521335,-0.12023809770388261
2018-08-31,0.30000001192092896,-0.21666667237877849,-0.23076923478108186,0.30000001192092896,-0.21666667237877849,-0.23076923478108186,0.033333335816860196,-0.19557551121928024,-0.12139194274778331,-0.13333333283662796,-0.10526315750260104,-0.0833333358168602,-0.02666666656732559,-0.20224217748858261,-0.12190476315362112
2018-09-01,0.10000000149011612,-0.2800000056624413,-0.32500001229345804,0.10000000149011612,-0.2800000056624413,-0.32500001229345804,0.013333335518836975,-0.2137977336799211,-0.15782051727366755,0.30000001192092896,-0.21666667237877849,-0.23076923478108186,0.033333335816860196,-0.19557551121928024,-0.12139194274778331
2018-09-02,,-0.12500000558793545,-0.10000000521540643,0.0,-0.12500000558793545,-0.10000000521540643,0.053333336114883424,-0.19479773384383386,-0.1578205180187256,0.10000000149011612,-0.2800000056624413,-0.32500001229345804,0.013333335518836975,-0.2137977336799211,-0.15782051727366755
2018-09-03,,-0.10000000149011612,-0.21428571322134565,0.0,-0.10000000149011612,-0.21428571322134565,0.053333336114883424,-0.1653859685243743,-0.19067766026563043,0.0,-0.12500000558793545,-0.10000000521540643,0.053333336114883424,-0.19479773384383386,-0.1578205180187256
2018-09-04,,0.009999999403953552,-0.2875000052154064,0.0,0.009999999403953552,-0.2875000052154064,0.08000000268220901,-0.14233333714306334,-0.23151099414533965,0.0,-0.10000000149011612,-0.21428571322134565,0.053333336114883424,-0.1653859685243743,-0.19067766026563043
2018-09-05,0.10000000149011612,-0.25384615934812105,-0.3333333440952831,0.10000000149011612,-0.25384615934812105,-0.3333333440952831,0.04000000059604645,-0.14976923453693186,-0.2520238160081799,0.0,0.009999999403953552,-0.2875000052154064,0.08000000268220901,-0.14233333714306334,-0.23151099414533965
2018-09-06,,0.04999999950329463,-0.18750000279396767,0.0,0.04999999950329463,-0.18750000279396767,0.020000000298023225,-0.08376923350378469,-0.22452381410828184,0.10000000149011612,-0.25384615934812105,-0.3333333440952831,0.04000000059604645,-0.14976923453693186,-0.2520238160081799
2018-09-07,-0.10000000149011612,-0.3625000044703484,-0.2375000054016709,-0.10000000149011612,-0.3625000044703484,-0.2375000054016709,0.0,-0.13126923328026727,-0.25202381414553476,0.0,0.04999999950329463,-0.18750000279396767,0.020000000298023225,-0.08376923350378469,-0.22452381410828184
2018-09-08,,-0.2666666681567828,,0.0,-0.2666666681567828,0.0,0.0,-0.16460256661360062,-0.2091666715012656,-0.10000000149011612,-0.3625000044703484,-0.2375000054016709,0.0,-0.13126923328026727,-0.25202381414553476
2018-09-09,-0.5000000149011612,-0.3500000033527613,0.0,-0.5000000149011612,-0.3500000033527613,0.0,-0.10000000298023223,-0.23660256716494357,-0.15166667045818433,0.0,-0.2666666681567828,0.0,0.0,-0.16460256661360062,-0.2091666715012656
2018-09-10,-0.699999988079071,-0.17692308127880094,-0.10000000149011612,-0.699999988079071,-0.17692308127880094,-0.10000000149011612,-0.26000000089406966,-0.22121795155107957,-0.10500000193715095,-0.5000000149011612,-0.3500000033527613,0.0,-0.10000000298023223,-0.23660256716494357,-0.15166667045818433
2018-09-11,0.10000000149011612,-0.3166666701436043,-0.2800000011920929,0.10000000149011612,-0.3166666701436043,-0.2800000011920929,-0.24000000059604645,-0.2945512854804594,-0.12350000161677599,-0.699999988079071,-0.17692308127880094,-0.10000000149011612,-0.26000000089406966,-0.22121795155107957,-0.10500000193715095
2018-09-12,,-0.3142857179045677,-0.3333333407839139,0.0,-0.3142857179045677,-0.3333333407839139,-0.22000000029802322,-0.2849084281673032,-0.14266666869322459,0.10000000149011612,-0.3166666701436043,-0.2800000011920929,-0.24000000059604645,-0.2945512854804594,-0.12350000161677599
2018-09-13,,-0.1624999986961484,-0.01666666070620219,0.0,-0.1624999986961484,-0.01666666070620219,-0.22000000029802322,-0.26407509427517634,-0.14600000083446502,0.0,-0.3142857179045677,-0.3333333407839139,-0.22000000029802322,-0.2849084281673032,-0.14266666869322459
2018-09-14,-0.550000011920929,-0.2250000070780516,-0.15000000689178705,-0.550000011920929,-0.2250000070780516,-0.15000000689178705,-0.22999999970197677,-0.2390750950202344,-0.17600000221282242,0.0,-0.1624999986961484,-0.01666666070620219,-0.22000000029802322,-0.26407509427517634,-0.14600000083446502
2018-09-15,,-0.05000000074505806,0.05000000074505806,0.0,-0.05000000074505806,0.05000000074505806,-0.09000000208616257,-0.21369047891348583,-0.1460000017657876,-0.550000011920929,-0.2250000070780516,-0.15000000689178705,-0.22999999970197677,-0.2390750950202344,-0.17600000221282242
2018-09-16,0.30000001192092896,-0.6500000059604645,-0.04999999950329463,0.30000001192092896,-0.6500000059604645,-0.04999999950329463,-0.05,-0.28035714607685785,-0.10000000142802792,0.0,-0.05000000074505806,0.05000000074505806,-0.09000000208616257,-0.21369047891348583,-0.1460000017657876
2018-09-17,,-0.2900000087916851,-0.18333333606521288,0.0,-0.2900000087916851,-0.18333333606521288,-0.05,-0.27550000425428134,-0.0700000004842877,0.30000001192092896,-0.6500000059604645,-0.04999999950329463,-0.05,-0.28035714607685785,-0.10000000142802792
2018-09-18,,-0.17142856546810695,-0.699999988079071,0.0,-0.17142856546810695,-0.699999988079071,-0.05,-0.27728571760867304,-0.20666666595886146,0.0,-0.2900000087916851,-0.18333333606521288,-0.05,-0.27550000425428134,-0.0700000004842877
2018-09-19,,-0.2333333353201548,-0.016666666915019352,0.0,-0.2333333353201548,-0.016666666915019352,0.06000000238418579,-0.2789523832570937,-0.1799999979635079,0.0,-0.17142856546810695,-0.699999988079071,-0.05,-0.27728571760867304,-0.20666666595886146
2018-09-20,,-0.18750000186264515,-0.43636364422061225,0.0,-0.18750000186264515,-0.43636364422061225,0.06000000238418579,-0.3064523834806111,-0.27727272695664196,0.0,-0.2333333353201548,-0.016666666915019352,0.06000000238418579,-0.2789523832570937,-0.1799999979635079
2018-09-21,0.10000000149011612,0.04999999888241291,-0.4625000013038516,0.10000000149011612,0.04999999888241291,-0.4625000013038516,0.020000000298023225,-0.16645238251203565,-0.35977272731675336,0.0,-0.18750000186264515,-0.43636364422061225,0.06000000238418579,-0.3064523834806111,-0.27727272695664196
2018-09-22,,0.14999999664723873,0.10000000149011612,0.0,0.14999999664723873,0.10000000149011612,0.020000000298023225,-0.07845238142425089,-0.3031060598056875,0.10000000149011612,0.04999999888241291,-0.4625000013038516,0.020000000298023225,-0.16645238251203565,-0.35977272731675336
2018-09-23,,-0.1000000031458007,-0.2833333338300387,0.0,-0.1000000031458007,-0.2833333338300387,0.020000000298023225,-0.06416666895978965,-0.21977272895588107,0.0,0.14999999664723873,0.10000000149011612,0.020000000298023225,-0.07845238142425089,-0.3031060598056875
2018-09-24,,-0.3235294117647059,-0.16153846566493696,0.0,-0.3235294117647059,-0.16153846566493696,0.020000000298023225,-0.08220588424869986,-0.24874708870586462,0.0,-0.1000000031458007,-0.2833333338300387,0.020000000298023225,-0.06416666895978965,-0.21977272895588107
2018-09-25,-0.5,-0.2200000010430813,-0.18888889335923725,-0.5,-0.2200000010430813,-0.18888889335923725,-0.07999999970197677,-0.08870588408478708,-0.1992521385335896,0.0,-0.3235294117647059,-0.16153846566493696,0.020000000298023225,-0.08220588424869986,-0.24874708870586462
2018-09-26,,-0.1105263190049874,-0.16666667039195696,0.0,-0.1105263190049874,-0.16666667039195696,-0.1,-0.12081114766226715,-0.1400854723512107,-0.5,-0.2200000010430813,-0.18888889335923725,-0.07999999970197677,-0.08870588408478708,-0.1992521385335896
2018-09-27,-0.10000000149011612,-0.3071428579943521,-0.22000000178813933,-0.10000000149011612,-0.3071428579943521,-0.22000000178813933,-0.12000000029802323,-0.21223971859058532,-0.2040854730068618,0.0,-0.1105263190049874,-0.16666667039195696,-0.1,-0.12081114766226715,-0.1400854723512107
2018-09-28,,-0.16250000335276127,-0.43636364422061225,0.0,-0.16250000335276127,-0.43636364422061225,-0.12000000029802323,-0.22473971863197745,-0.23469153508497648,-0.10000000149011612,-0.3071428579943521,-0.22000000178813933,-0.12000000029802323,-0.21223971859058532,-0.2040854730068618
2018-09-29,,-0.3333333333333333,-0.21250000596046448,0.0,-0.3333333333333333,-0.21250000596046448,-0.12000000029802323,-0.22670050294570293,-0.244883843144082,0.0,-0.16250000335276127,-0.43636364422061225,-0.12000000029802323,-0.22473971863197745,-0.23469153508497648
2018-09-30,,-0.012500000186264515,,0.0,-0.012500000186264515,0.0,-0.020000000298023225,-0.18520050277433958,-0.20710606447223454,0.0,-0.3333333333333333,-0.21250000596046448,-0.12000000029802323,-0.22670050294570293,-0.244883843144082
2018-10-01,,-0.09230769597567044,-0.3142857168401991,0.0,-0.09230769597567044,-0.3142857168401991,-0.020000000298023225,-0.1815567781684762,-0.23662987376188296,0.0,-0.012500000186264515,0.0,-0.020000000298023225,-0.18520050277433958,-0.20710606447223454
2018-10-02,0.10000000149011612,-0.3400000020861625,-0.13333333532015482,0.10000000149011612,-0.3400000020861625,-0.13333333532015482,0.020000000298023225,-0.18812820698683827,-0.21929654046828606,0.0,-0.09230769597567044,-0.3142857168401991,-0.020000000298023225,-0.1815567781684762,-0.23662987376188296
2018-10-03,,-0.2166666736205419,-0.13333333656191826,0.0,-0.2166666736205419,-0.13333333656191826,0.020000000298023225,-0.19896154104039437,-0.15869047893654725,0.10000000149011612,-0.3400000020861625,-0.13333333532015482,0.020000000298023225,-0.18812820698683827,-0.21929654046828606
2018-10-04,,-0.2125000050291419,0.019999999552965164,0.0,-0.2125000050291419,0.019999999552965164,0.020000000298023225,-0.17479487537955612,-0.11219047783386134,0.0,-0.2166666736205419,-0.13333333656191826,0.020000000298023225,-0.19896154104039437,-0.15869047893654725
