date,Value_PHILLIPS 66,Value_BP P.L.C.,Value_VALERO ENERGY CORPORATION,Value_CHEVRON CORPORATION,Value_OCCIDENTAL PETROLEUM CORPORATION,Value_MARATHON OIL CORPORATION,Value_PIONEER NATURAL RESOURCES COMPANY,Value_CONOCOPHILLIPS,Value_EXXON MOBIL CORPORATION,Value_MARATHON PETROLEUM CORPORATION,futures_prev_day_open_interest,lag_Value_PHILLIPS 66,lag_Value_BP P.L.C.,lag_Value_VALERO ENERGY CORPORATION,lag_Value_CHEVRON CORPORATION,lag_Value_OCCIDENTAL PETROLEUM CORPORATION,lag_Value_MARATHON OIL CORPORATION,lag_Value_PIONEER NATURAL RESOURCES COMPANY,lag_Value_CONOCOPHILLIPS,lag_Value_EXXON MOBIL CORPORATION,lag_Value_MARATHON PETROLEUM CORPORATION,lag_d_f_chevron,lag_d_f_drilling,lag_d_f_exxon,lag_d_f_fossil_fuel,lag_d_f_marathon_oil,lag_d_f_occidental_petroleum,lag_d_f_oil,lag_d_f_oilfield,lag_d_f_phillips_66,lag_d_f_valero,lag_d_g_chevron,lag_d_g_drilling,lag_d_g_exxon,lag_d_g_fossil_fuel,lag_d_g_oil,lag_d_g_oilfield,lag_d_g_pipeline,lag_d_g_valero,lag_i_f_airline,lag_i_f_carbon_footprint,lag_i_f_emissions,lag_i_f_epa,lag_i_f_greenhouse,lag_i_f_pollution,lag_i_f_sanction,lag_i_f_solar,lag_i_f_turbine,lag_i_f_vacation,lag_i_g_airline,lag_i_g_carbon_footprint,lag_i_g_emissions,lag_i_g_epa,lag_i_g_greenhouse,lag_i_g_hurricane_storm,lag_i_g_pollution,lag_i_g_sanction,lag_i_g_solar,lag_i_g_turbine,lag_i_g_vacation,lag_futures_settle,lag_crude_usd_per_barrel
2020-04-24,60.53,23.39,52.5,87.01,13.81,4.93,77.45,36.09,43.73,25.76,360880.0,59.97,23.38,52.07,86.8,13.87,4.84,79.31,36.18,43.45,25.94,0.0,0.0,0.0,-0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2312500020489097,0.0,-0.26666666318972904,0.0,-0.05000000074505806,0.0,-0.06666666517655055,-0.06666666517655055,-0.2500000037252903,-0.13333333532015482,0.0,-0.30000001192092896,0.0,0.0,-0.22142857259937693,0.0,0.0,0.0,-0.10000000149011612,0.0,0.11428571385996684,-0.5,-0.13333333532015482,0.30000001192092896,-0.15000000223517418,16.5,15.06
2020-04-27,63.49,24.31,55.57,89.71,14.15,4.85,81.86,37.15,43.94,26.45,327469.0,60.53,23.39,52.5,87.01,13.81,4.93,77.45,36.09,43.73,25.76,0.0,0.10000000149011612,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20625000353902576,0.0,0.0,0.0,-0.32222223033507663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30526316597273473,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,-0.5999999940395355,-0.04999999701976776,0.0,-0.2200000047683716,16.94,15.99
2020-04-28,67.34,24.16,57.87,89.91,15.17,4.99,82.76,38.48,44.97,28.43,325985.0,63.49,24.31,55.57,89.71,14.15,4.85,81.86,37.15,43.94,26.45,0.0,-0.033333333830038704,-0.10000000149011612,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.3347826117406721,0.0,-0.4000000059604645,0.0,-0.22000000178813933,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.0,-0.4076923177792476,0.0,0.0,0.0,-0.5,0.0,-0.3500000089406967,-2.4835268656412767e-09,0.10000000149011612,0.0,0.0,12.78,12.17
2020-04-29,73.5,25.43,66.28,94.62,16.78,5.85,89.8,42.21,47.46,33.04,317760.0,67.34,24.16,57.87,89.91,15.17,4.99,82.76,38.48,44.97,28.43,0.0,-0.699999988079071,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.699999988079071,-0.3666666795810064,0.0,0.10000000149011612,-0.25217391809691553,0.0,-0.10000000521540643,0.0,-0.4142857167337622,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.05000001192092896,0.0,-0.10000000149011612,-0.4000000059604645,-0.3047619110771588,0.0,0.0,0.10000000149011612,0.0,0.0,-0.6000000238418579,-0.4499999955296517,0.3000000044703484,0.0,-0.033333333830038704,12.34,12.4
2020-04-30,73.17,23.8,63.35,92.0,16.6,6.12,89.31,42.1,46.47,32.08,285537.0,73.5,25.43,66.28,94.62,16.78,5.85,89.8,42.21,47.46,33.04,0.0,-0.2500000037252903,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.183333336479134,0.0,-0.699999988079071,0.0,-0.2166666661699613,0.0,0.0,0.0,-0.30000001192092896,-0.20000000670552254,-0.8000000119209291,0.10000000149011612,0.10000000149011612,0.0,-0.3466666708389918,0.0,0.0,-0.10000000149011612,-0.3500000089406967,0.0,-0.1714285739830562,-0.4000000059604645,0.20000000298023224,0.0,-0.18333333730697632,15.06,15.04
2020-05-01,66.36,22.83,58.76,89.44,15.24,5.5,82.92,39.14,43.14,29.24,273497.0,73.17,23.8,63.35,92.0,16.6,6.12,89.31,42.1,46.47,32.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45000000670552254,0.0,0.20000000298023224,-0.23529412268715744,0.0,-0.5,0.0,-0.3000000058673322,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.699999988079071,0.0,0.0,0.0,-0.2896551762161584,0.0,0.0,0.0,0.10000000149011612,0.0,-0.18571429061038155,-0.3666666696468989,-0.23333333929379785,0.0,-2.4835268656412767e-09,18.84,19.23
2020-05-04,73.48,23.25,63.66,91.44,15.52,5.81,83.06,40.36,44.88,31.53,260982.0,66.36,22.83,58.76,89.44,15.24,5.5,82.92,39.14,43.14,29.24,0.050000002607703216,0.10000000149011612,-0.020000001788139345,0.0,0.0,0.0,-0.2311614768067771,0.0,0.0,0.0,-0.30000001192092896,-0.8000000119209291,-0.25,-0.6000000238418579,-0.30526315891429,0.0,-0.06666666766007741,0.0,-0.18666667143503826,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,-0.3375000075126688,0.0,0.0,-0.30000001192092896,0.6000000238418579,0.0,-0.4333333373069763,-0.5,-0.3000000044703484,0.0,-0.10000000149011612,19.78,19.72
2020-05-05,75.2,23.87,63.02,92.89,15.32,5.53,82.48,40.92,44.83,31.14,258331.0,73.48,23.25,63.66,91.44,15.52,5.81,83.06,40.36,44.88,31.53,0.0,0.10000000149011612,-0.10000000149011612,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.20000000670552254,0.0,0.10000000149011612,-0.28125000325962896,0.0,-0.5,0.0,-0.26666667064030963,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,0.0,0.0,-0.20000000636685966,0.0,0.0,0.0,-0.4000000134110451,0.0,-0.30000001192092896,-0.15000000223517418,0.2750000059604645,0.0,-0.4000000059604645,20.39,20.47
2020-05-06,71.91,23.58,60.91,90.05,13.4,5.6,81.83,40.49,43.99,29.53,256665.0,75.2,23.87,63.02,92.89,15.32,5.53,82.48,40.92,44.83,31.14,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,-0.27500000440826017,0.0,0.30000001192092896,0.0,-0.17857143336108752,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.10000000149011612,0.0,0.10000000149011612,-0.3272727348587729,0.0,0.0,0.0,0.0,0.0,-0.2666666681567828,0.0,-0.10000000149011612,0.0,-0.30000001192092896,24.56,24.56
2020-05-07,73.31,24.06,61.26,92.64,13.88,5.51,87.02,42.42,44.24,30.78,237464.0,71.91,23.58,60.91,90.05,13.4,5.6,81.83,40.49,43.99,29.53,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999925494194,0.0,-0.10000000149011612,-0.3076923105579156,0.0,-0.2500000037252903,0.0,-0.25555555688010323,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.2520000034570694,0.0,0.0,-0.4000000059604645,0.10000000149011612,0.0,-0.3500000089406967,-0.4000000059604645,0.0,0.0,0.0,23.99,23.88
2020-05-08,77.06,24.03,65.92,95.47,15.02,5.78,89.99,43.08,46.18,33.03,213681.0,73.31,24.06,61.26,92.64,13.88,5.51,87.02,42.42,44.24,30.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2470588267726057,0.15000000223517418,-0.20000001043081286,0.0,-0.4000000152736902,0.0,0.0,0.0,0.0,0.4000000059604645,-0.5,0.20000000298023224,0.0,0.0,-0.3277777805924416,0.0,0.0,0.0,-0.3000000007450581,0.0,-0.12500000186264515,-0.30000001192092896,0.033333333830038704,-0.8000000119209291,-0.17499999329447746,23.55,23.68
2020-05-11,76.67,23.5,65.57,93.37,15.03,5.75,84.44,42.27,45.74,32.7,206986.0,77.06,24.03,65.92,95.47,15.02,5.78,89.99,43.08,46.18,33.03,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2272727293047038,0.0,0.0,0.0,-0.3200000077486038,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,-0.3190476245113781,0.0,0.0,0.0,-0.20000000298023224,0.0,-8.940696716308592e-09,-0.5400000035762786,0.0,0.0,0.05000000447034837,24.74,24.73
2020-05-12,73.53,23.06,63.34,91.1,14.58,5.96,84.03,41.58,44.12,32.21,190103.0,76.67,23.5,65.57,93.37,15.03,5.75,84.44,42.27,45.74,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000044703484,0.0,0.0,-0.2238095285637038,0.0,0.10000000149011612,0.0,-0.29999999950329465,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.13333333532015482,0.0,0.0,-0.2400000009685755,0.0,0.0,0.0,0.0,0.0,-0.2600000098347664,0.10000000149011612,0.0,0.15000000223517418,-0.19999999925494194,24.14,24.02
2020-05-13,71.03,22.23,59.05,88.7,13.44,5.56,79.38,39.89,41.93,31.05,154375.0,73.53,23.06,63.34,91.1,14.58,5.96,84.03,41.58,44.12,32.21,-0.4000000059604645,0.15000000223517418,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,-0.4000000059604645,0.0,-0.20000000298023224,-0.2000000025880964,0.0,0.0,0.0,-0.3727272748947144,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,-0.10000000149011612,0.0,0.0,-0.17500000447034836,0.0,0.0,0.0,0.20000000298023224,-0.10000000149011612,-0.2500000074505806,-0.4333333397905032,0.10000000149011612,0.0,-0.3249999973922968,25.78,25.76
2020-05-14,71.75,22.14,59.41,90.05,13.76,5.64,82.21,39.93,42.3,30.89,134982.0,71.03,22.23,59.05,88.7,13.44,5.56,79.38,39.89,41.93,31.05,0.0,0.0,-0.6000000238418579,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.10000000149011612,0.0,0.0,-0.09444444543785516,0.0,0.0,0.0,-0.24285714541162765,0.0,-0.2333333343267441,-0.2333333343267441,-0.10000000149011612,0.699999988079071,0.0,-0.26666667064030963,0.0,0.699999988079071,-0.22500000335276127,0.0,0.0,0.0,0.0,0.0,-0.06666666766007741,-0.32000000178813937,-0.10000000521540643,0.0,-0.26000000685453417,25.29,25.37
2020-05-15,70.93,21.82,58.78,89.16,13.82,5.61,82.86,40.87,42.0,30.3,75290.0,71.75,22.14,59.41,90.05,13.76,5.64,82.21,39.93,42.3,30.89,0.0,0.4000000059604645,0.0,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.0,-0.15333333710829414,0.0,-0.30000001192092896,0.0,-0.25000000139698386,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,-0.15714286108102118,0.0,0.0,0.0,0.10000000149011612,-0.10000000149011612,-2.4835268656412767e-09,-0.5000000049670538,0.0,0.0,0.13750000204890964,27.56,27.4
2020-05-18,76.28,23.51,64.35,92.55,15.07,6.08,93.38,43.6,45.34,34.95,54931.0,70.93,21.82,58.78,89.16,13.82,5.61,82.86,40.87,42.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.20000000298023224,0.0,0.4000000059604645,-0.10000000266652358,0.0,-0.4000000059604645,0.0,-0.1000000001354651,0.0,0.0,0.0,0.0,0.0,0.0,-0.29999999329447746,0.0,0.0,-0.2466666693488757,0.0,0.0,0.0,0.0,0.0,-0.5,-0.4166666766007741,-0.1999999980131785,0.0,-0.1666666716337204,29.43,29.44
2020-05-19,75.22,22.91,64.05,89.62,14.37,5.82,89.65,42.67,43.94,34.5,23344.0,76.28,23.51,64.35,92.55,15.07,6.08,93.38,43.6,45.34,34.95,0.0,-0.19999999925494194,-0.20000000298023224,0.0,0.0,-0.3750000074505806,0.0,0.0,0.0,0.0,0.0,0.23333333929379785,0.0,0.0,-0.16129032546474087,-0.20000000298023224,-0.05000000074505806,0.0,-0.3142857221620424,0.0,-0.5000000149011612,-0.5000000149011612,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,-0.2666666731238365,0.0,0.0,0.0,0.0,-0.30000001192092896,-0.10000000149011612,-0.319999997317791,0.10000000149011612,0.10000000149011612,-0.3500000052154064,31.82,31.83
2020-05-20,78.25,23.62,67.34,93.0,14.99,5.95,92.43,44.15,45.37,36.82,298225.0,75.22,22.91,64.05,89.62,14.37,5.82,89.65,42.67,43.94,34.5,0.0,0.0,0.0,-0.10000000149011612,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,-0.05000000074505806,0.0,-0.3500000089406967,-0.26296296770925875,0.0,0.0,0.0,-0.2111111159125964,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.0,0.0,-0.1750000067986548,0.0,0.0,-0.10000000149011612,-0.4500000029802321,-0.10000000149011612,-0.34999999962747097,-0.375000013038516,0.0,0.0,0.0,32.5,32.3
2020-05-21,77.09,23.38,65.73,92.04,14.25,5.94,92.93,43.72,44.56,35.69,291719.0,78.25,23.62,67.34,93.0,14.99,5.95,92.43,44.15,45.37,36.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,-0.5,-9.934107462565105e-09,-0.10000000149011612,0.10000000149011612,-0.14400000184774395,-0.10000000149011612,-0.3999999985098839,0.0,-0.21875000093132246,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,-0.5,0.05000000447034837,0.0,0.0,-0.31875000102445483,0.0,0.0,-0.3000000044703484,0.0,0.0,-0.07500000111758709,-0.4199999988079071,-0.2333333343267441,0.0,0.1833333397905032,33.49,33.56
2020-05-22,76.46,22.98,65.68,90.28,14.13,5.89,92.42,43.28,44.6,35.57,282132.0,77.09,23.38,65.73,92.04,14.25,5.94,92.93,43.72,44.56,35.69,0.0,0.10000000149011612,-0.20000000298023224,0.4000000059604645,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.13333333532015482,0.0,0.0,-0.3666666708886624,0.0,0.0,0.0,-0.22727273201400586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,-0.2560000020265579,0.0,0.0,0.0,-0.30000001192092896,-0.10000000149011612,-0.1000000046832221,-0.3000000044703484,0.0,0.0,0.0,33.92,34.3
2020-05-26,78.97,23.26,68.7,93.3,14.4,6.03,93.72,43.67,45.91,36.83,276814.0,76.46,22.98,65.68,90.28,14.13,5.89,92.42,43.28,44.6,35.57,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333336313565574,0.0,-0.5,-0.15555555952919853,0.0,0.0,0.0,-0.38333333738976055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,-0.3289473752834295,0.0,0.0,0.10000000149011612,0.0,0.0,-0.3333333482344945,-0.2800000041723251,0.4000000059604645,0.0,0.04000000208616257,33.25,33.49
2020-05-27,81.73,23.93,70.18,93.9,14.42,6.15,94.19,44.67,46.24,36.58,270931.0,78.97,23.26,68.7,93.3,14.4,6.03,93.72,43.67,45.91,36.83,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500000052154064,0.0,0.0,-0.10833333556850752,0.0,-0.20000000298023224,0.0,-0.380000002682209,0.0,-0.6333333452542623,-0.6333333452542623,0.0,-0.6000000238418579,-0.350000012665987,0.0,0.0,0.0,-0.21000000424683093,0.0,0.0,0.0,0.0,0.0,-0.3500000089406967,-0.10000000149011612,0.10000000149011612,0.0,-0.10000000596046447,34.35,34.7
2020-05-28,78.56,23.26,67.13,90.87,13.64,5.7,92.54,43.01,45.04,35.18,266566.0,81.73,23.93,70.18,93.9,14.42,6.15,94.19,44.67,46.24,36.58,-0.20000000298023224,-0.125,-0.4000000059604645,-0.10000000149011612,0.0,-0.4750000033527613,0.0,0.0,0.0,0.0,0.0,0.0,-0.699999988079071,-0.20000000670552254,-0.2529411771718193,0.0,0.20000000298023224,0.0,-0.3875000039115548,0.0,-0.6000000238418579,-0.6000000238418579,0.10000000149011612,0.0,-0.699999988079071,0.10000000149011612,0.0,0.0,-0.29411765012670965,0.0,0.0,-0.4500000029802321,0.0,-0.14000000208616256,0.0,-0.2888888873987728,-0.1600000023841858,0.0,0.05000000074505806,32.81,32.8
2020-05-29,78.26,23.14,66.64,91.7,12.95,5.34,91.6,42.18,45.47,35.14,260121.0,78.56,23.26,67.13,90.87,13.64,5.7,92.54,43.01,45.04,35.18,0.0,0.15000000223517418,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30909091234207153,0.0,0.0,0.0,-0.19411765170447967,0.0,-0.10000000149011612,-0.10000000149011612,-0.20000000298023224,0.0,-0.4000000109275182,0.07500000111758709,0.0,0.10000000149011612,-0.42222222685813904,0.0,0.0,-0.30000001192092896,0.0,-0.4500000029802321,-0.2000000048428774,-0.4666666723787785,0.30000001192092896,0.0,-0.02500000037252903,33.71,33.67
2020-06-01,78.83,23.84,66.58,92.79,13.81,5.69,92.91,43.39,46.28,36.5,254909.0,78.26,23.14,66.64,91.7,12.95,5.34,91.6,42.18,45.47,35.14,0.0,0.0,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.16666666832235125,0.0,-0.10000000149011612,0.0,-0.42000000923872,0.0,0.0,0.0,0.0,0.0,-0.3600000113248825,-0.19999999925494194,0.0,0.10000000149011612,-0.30000000529819065,0.0,0.0,-0.3000000044703484,0.10000000149011612,-0.4000000059604645,-0.23333332935969034,-0.412500006146729,0.06666666766007741,0.0,0.05000000074505806,35.49,35.57
2020-06-02,81.57,24.95,68.19,94.69,14.75,5.86,96.16,44.2,47.31,37.72,243333.0,78.83,23.84,66.58,92.79,13.81,5.69,92.91,43.39,46.28,36.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2410256444739225,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,-0.6000000238418579,-0.2166666761040688,0.0,-0.4000000134110451,0.0,-0.08000000268220901,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.0,0.0,-0.2375000054016709,0.0,0.0,0.0,0.10000000149011612,-0.6000000238418579,-0.6000000238418579,-0.3999999985098839,0.2250000070780516,0.0,0.13333333283662796,35.44,35.49
2020-06-03,83.73,25.9,70.54,97.18,15.45,5.95,100.77,45.12,49.24,38.59,240109.0,81.57,24.95,68.19,94.69,14.75,5.86,96.16,44.2,47.31,37.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,-0.4000000059604645,0.0,-0.17272727597843518,0.0,-0.19999999925494194,0.0,-0.400000000372529,0.0,0.0,0.0,0.0,-0.5499999970197678,-0.45000000670552254,0.0,0.0,0.0,-0.3100000061094761,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.26666666318972904,-0.3666666795810064,-0.20000000298023224,0.0,-0.5,36.81,36.88
2020-06-04,83.13,25.69,70.05,96.28,15.55,6.23,103.55,44.71,49.1,38.04,243804.0,83.73,25.9,70.54,97.18,15.45,5.95,100.77,45.12,49.24,38.59,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,-0.1500000013038516,0.0,0.0,0.0,-0.328571434531893,0.0,0.0,0.0,0.0,0.0,-0.4499999955296517,0.0,0.0,0.0,-0.3500000014901161,0.0,0.0,-0.5000000149011612,-0.10000000149011612,0.0,-0.20000000298023224,-0.20000000670552254,0.0,-0.2500000074505806,-0.3000000063329935,37.29,37.33
2020-06-05,87.4,27.71,74.64,100.81,20.79,7.32,110.89,48.59,53.08,41.56,237893.0,83.13,25.69,70.05,96.28,15.55,6.23,103.55,44.71,49.1,38.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000054016709,0.0,-0.10000000521540643,0.0,-0.26363636553287506,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,0.0,0.0,0.0,-0.4166666697710753,0.0,0.0,-0.4000000059604645,0.0,0.0,-0.1333333378036817,-0.3000000063329935,0.3999999947845936,0.0,-0.15000000223517418,37.41,37.42
2020-06-08,89.73,28.38,75.62,103.24,24.4,8.43,116.78,50.31,54.74,42.21,226110.0,87.4,27.71,74.64,100.81,20.79,7.32,110.89,48.59,53.08,41.56,-0.699999988079071,-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,-0.1900000013411045,0.0,0.20000000298023224,0.0,-0.3500000080093741,0.0,-0.20000000298023224,-0.20000000298023224,0.0,-0.20000000298023224,-0.5,0.10000000149011612,0.0,0.0,-0.28181818872690195,-0.20000000298023224,-0.20000000298023224,0.0,0.10000000149011612,-0.10000000149011612,-0.3000000044703484,-0.20000000298023224,-0.04999999701976776,0.0,-0.1750000026077032,39.55,39.49
2020-06-09,85.67,27.34,71.27,101.53,23.18,7.66,108.53,48.63,53.52,40.41,219058.0,89.73,28.38,75.62,103.24,24.4,8.43,116.78,50.31,54.74,42.21,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,-0.3000000067628347,0.0,0.0,0.0,-0.26666667436559993,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.2500000074505806,0.0,-0.20000000298023224,-0.3200000047683716,0.0,0.0,0.10000000149011612,0.15000000223517418,-0.30000001192092896,-0.28333334003885585,-0.3500000089406967,0.0,0.0,-0.100000003973643,38.19,38.17
2020-06-10,84.33,26.38,69.05,97.58,20.76,7.11,102.73,45.91,50.65,39.19,199619.0,85.67,27.34,71.27,101.53,23.18,7.66,108.53,48.63,53.52,40.41,-0.10000000149011612,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,-0.30000001192092896,0.0,-0.2294117696583271,0.0,0.4000000059604645,0.0,-0.13749999832361934,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.100000003973643,-0.5,-0.30000001192092896,-0.3461538507388188,0.0,0.0,-0.6000000238418579,0.10000000149011612,-0.10000000149011612,-0.2500000074505806,-0.26000000685453417,-0.10000000521540643,0.0,0.10000000149011612,38.94,38.98
2020-06-11,75.0,24.07,60.68,89.37,17.41,6.26,96.64,42.12,46.18,35.33,186277.0,84.33,26.38,69.05,97.58,20.76,7.11,102.73,45.91,50.65,39.19,-0.2500000074505806,-0.1333333378036817,-0.20000000670552254,-0.5,0.0,0.0,0.0,-0.4000000059604645,0.0,0.0,0.0,0.2500000037252903,0.0,0.0,-0.3304347839692365,0.0,-0.4499999955296517,0.0,-0.287500006146729,0.0,-0.30000001192092896,-0.30000001192092896,0.0,0.0,-0.10000000149011612,0.10000000149011612,0.05000000074505806,-0.2500000074505806,-0.1882352938546854,0.0,0.0,0.0,0.0,-0.30000001192092896,0.05000000074505806,-0.36666667461395264,0.05000000074505806,0.0,0.5000000099341074,39.6,39.54
2020-06-12,77.26,24.75,63.79,92.39,18.5,6.58,98.23,43.73,47.17,36.62,176347.0,75.0,24.07,60.68,89.37,17.41,6.26,96.64,42.12,46.18,35.33,0.0,0.20000000298023224,-0.15000000223517418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,0.0,-0.6000000238418579,0.0,-0.3350000072270632,0.0,0.4000000059604645,0.0,-0.16666667039195696,0.0,0.0,0.0,0.0,0.0,-0.2500000074505806,0.0,0.0,0.0,-0.25714286310332163,-0.30000001192092896,-0.30000001192092896,-0.699999988079071,-0.8000000119209291,0.0,-0.19999999925494194,-0.4571428575686046,0.0,0.0,0.0,36.34,36.43
2020-06-15,75.6,24.36,63.59,91.23,19.05,6.6,95.55,43.35,47.14,37.84,151371.0,77.26,24.75,63.79,92.39,18.5,6.58,98.23,43.73,47.17,36.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.15000000223517418,0.0,0.0,-0.2166666719648573,-0.10000000149011612,-0.06666666766007741,0.0,-0.37500000310440856,0.0,0.0,0.0,0.0,0.0,-0.4666666835546494,0.0,0.0,0.4000000059604645,-0.30000000140246225,0.0,0.0,-0.4000000134110451,0.6000000238418579,0.0,0.05000000447034837,-0.5000000014901161,-0.3000000007450581,0.0,-0.1600000023841858,36.26,36.24
2020-06-16,77.04,24.55,66.16,94.03,20.29,6.74,97.06,45.11,48.2,38.64,126969.0,75.6,24.36,63.59,91.23,19.05,6.6,95.55,43.35,47.14,37.84,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2333333368102709,0.0,0.10000000149011612,-0.2343750025611371,0.0,-0.21428571747882025,0.0,-0.4285714275070599,0.0,0.10000000149011612,0.10000000149011612,0.0,-0.6000000238418579,-0.550000011920929,0.0,0.0,0.10000000149011612,-0.3000000065990857,0.0,0.0,-0.4000000059604645,0.0,0.0,-0.4500000094994903,-0.3500000033527613,0.20000000298023224,0.10000000149011612,0.2500000111758709,37.12,37.07
2020-06-17,72.88,23.7,62.32,91.54,19.04,6.37,94.24,44.02,46.63,37.13,96983.0,77.04,24.55,66.16,94.03,20.29,6.74,97.06,45.11,48.2,38.64,0.0,0.15000000223517418,0.0,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.0,0.0,-0.1944444477558136,0.0,-0.025000004097819332,0.0,-0.23000000342726706,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.0,0.0,-0.29090909592129965,0.0,0.0,0.0,0.0,0.0,-0.5000000149011612,-0.5222222275204129,0.18000000268220898,0.0,-0.10000000149011612,38.38,38.26
