Date,Value_ger_walk,Value_ger_drive,Value_ger_trans,Value_ind_walk,Value_ind_drive,Value_rus_walk,Value_rus_drive,Value_us_walk,Value_us_drive,Value_us_trans,Value_jap_walk,Value_jap_drive,Value_jap_trans
2020-03-02,102.01735294117645,100.8076470588235,139.07777777777778,106.48,105.41166666666668,112.97999999999999,105.875,102.36764705882351,108.37320754716986,100.8232558139535,137.67468085106387,110.24765957446812,109.33234042553191
2020-03-03,105.29588235294116,103.26676470588235,138.05611111111114,105.54833333333333,105.27499999999999,116.41999999999999,111.13499999999999,108.97235294117644,112.85471698113209,102.67511627906978,129.16255319148934,108.8159574468085,107.92829787234045
2020-03-04,103.2120588235294,101.94794117647058,137.03333333333333,105.21666666666665,107.86833333333333,123.52999999999999,114.6525,109.07509803921566,113.41924528301885,101.81023255813952,132.6044680851064,111.6295744680851,109.8344680851064
2020-03-05,102.81117647058825,104.7479411764706,138.33333333333334,103.79833333333333,108.29833333333333,126.3,122.26750000000001,118.03215686274513,121.20679245283023,105.67348837209305,140.31893617021277,115.6023404255319,113.41978723404254
2020-03-06,116.83029411764703,113.33323529411763,146.49555555555557,114.15666666666668,120.27333333333333,127.57,131.415,145.381568627451,142.8156603773585,117.01069767441865,143.01808510638296,129.73255319148936,121.52872340425529
2020-03-07,141.1955882352941,108.82352941176472,154.90777777777777,123.48500000000001,122.83,130.3275,115.0025,165.93,142.06339622641508,112.16744186046516,134.47787234042553,127.35765957446807,118.81382978723404
2020-03-08,91.17676470588235,99.31294117647057,137.37388888888887,106.30333333333333,106.11500000000001,114.05749999999999,92.77000000000001,106.96411764705883,105.88283018867926,88.1260465116279,148.49234042553192,120.73680851063828,118.07063829787232
2020-03-09,97.92617647058823,98.39911764705883,134.06555555555556,91.31666666666666,91.46,116.325,110.0925,108.58745098039213,111.4016981132075,102.50651162790695,134.74191489361704,115.81659574468084,114.07340425531916
2020-03-10,95.80794117647062,99.9370588235294,129.7588888888889,92.34500000000001,91.00333333333333,120.59,110.98,109.38196078431373,113.30698113207546,100.99139534883722,154.38978723404253,123.77170212765958,122.1268085106383
2020-03-11,97.83382352941176,97.06088235294118,120.84944444444442,96.20833333333333,101.69833333333334,112.345,111.39250000000001,109.12862745098039,113.56132075471699,97.12116279069768,166.86021276595744,127.77063829787235,125.54148936170212
2020-03-12,91.3455882352941,89.21647058823527,107.81055555555557,96.53833333333334,99.57666666666667,119.31,113.58000000000001,106.11705882352943,112.29716981132079,91.98395348837211,157.44553191489362,124.96234042553192,121.97212765957445
2020-03-13,88.86000000000003,85.81941176470588,95.72611111111111,99.04333333333334,102.04,124.17750000000001,115.9675,116.49764705882352,122.39452830188681,91.62232558139536,144.39468085106384,136.26000000000002,125.56914893617021
2020-03-14,96.52176470588238,75.9085294117647,92.90166666666666,100.82000000000001,105.23,119.9,106.6525,115.20607843137257,108.54698113207544,80.73511627906976,153.7785106382979,146.01744680851064,131.59382978723406
2020-03-15,73.85294117647061,68.66000000000001,80.14222222222223,88.62,90.22333333333334,96.68,96.35499999999999,75.15333333333332,81.66943396226414,65.6432558139535,145.48531914893618,127.02382978723402,121.98212765957445
2020-03-16,73.23058823529414,68.47588235294118,71.72611111111111,82.18166666666666,81.43666666666667,97.15500000000002,98.7575,79.77411764705882,86.75169811320755,69.92186046511625,160.53914893617022,128.31106382978726,125.29914893617024
2020-03-17,63.83323529411763,63.23970588235294,63.612777777777765,75.11166666666666,74.82333333333334,97.6525,100.23,74.71235294117645,80.81169811320753,63.218372093023255,166.15106382978723,131.54297872340422,127.88276595744681
2020-03-18,59.56588235294117,58.7335294117647,55.707777777777764,71.69833333333334,71.97333333333334,87.275,94.4975,70.14803921568625,76.89735849056605,58.47279069767442,169.19425531914897,135.63085106382977,131.16000000000003
2020-03-19,53.282352941176484,53.86029411764706,49.705555555555556,61.685,61.951666666666675,91.11999999999999,96.6425,65.59274509803923,73.3401886792453,54.94255813953487,167.94234042553194,164.77170212765958,145.57744680851067
2020-03-20,45.47735294117646,49.68352941176472,44.31444444444445,53.56333333333333,56.870000000000005,90.19749999999999,97.795,71.90450980392157,79.741320754717,55.933953488372076,183.67425531914898,177.99659574468086,153.72851063829788
2020-03-21,35.95617647058823,36.19735294117647,37.18666666666665,36.468333333333334,38.18,82.98,83.08500000000001,62.751764705882366,68.63811320754716,48.583488372093015,166.52765957446806,160.8802127659575,141.473829787234
2020-03-22,41.972941176470584,37.88029411764706,40.718333333333334,26.373333333333335,27.348333333333333,78.005,81.67750000000001,47.90980392156862,51.80547169811321,40.36325581395348,164.8382978723404,136.34510638297874,130.3346808510638
2020-03-23,43.22941176470588,43.87588235294119,43.11055555555555,31.41,32.986666666666665,83.39999999999999,88.7525,55.88980392156863,59.868867924528324,45.87697674418605,164.91468085106388,133.68319148936175,129.73234042553193
2020-03-24,44.78176470588235,44.29823529411765,42.41666666666667,22.224999999999998,19.758333333333336,78.56,87.665,57.018431372549024,59.45132075471699,45.251395348837214,174.30978723404257,138.94851063829788,133.7617021276596
2020-03-25,45.14147058823529,45.243823529411756,42.666666666666664,22.535,17.63,83.2175,87.2975,57.23470588235295,59.53603773584906,44.90953488372092,172.83319148936175,138.33936170212766,132.21255319148938
2020-03-26,46.39029411764706,46.90029411764705,42.38111111111112,23.02,16.18166666666667,81.0675,87.35750000000002,60.81333333333332,61.478113207547175,44.50232558139535,151.34191489361706,129.89617021276598,124.43127659574469
2020-03-27,52.75794117647059,48.093823529411765,43.27222222222222,25.486666666666665,16.381666666666664,83.11250000000001,96.215,65.7021568627451,67.06150943396226,47.22302325581395,143.41553191489362,136.7578723404255,123.86191489361701
2020-03-28,57.59411764705882,43.5020588235294,43.71277777777778,24.87,16.315,56.2875,61.9625,55.63411764705884,57.667169811320754,42.32162790697674,139.55851063829792,133.9972340425532,120.2263829787234
2020-03-29,34.273529411764706,40.011764705882364,40.59277777777778,23.013333333333332,16.426666666666666,47.135000000000005,51.857499999999995,46.88176470588235,46.90698113207549,37.719302325581396,149.8363829787234,123.88170212765957,118.24191489361704
2020-03-30,44.34647058823529,48.934117647058834,44.6911111111111,21.076666666666664,15.674999999999999,39.8975,47.03000000000001,57.60411764705882,57.30962264150945,43.68348837209304,146.88276595744674,114.22851063829789,110.24829787234044
2020-03-31,49.01529411764706,51.39794117647059,47.69833333333333,19.725,14.54,34.067499999999995,41.2725,57.407843137254915,58.40735849056601,42.89069767441861,132.83106382978727,106.16042553191491,107.21723404255317
2020-04-01,51.69911764705882,51.69764705882352,45.71777777777778,18.473333333333333,14.985,26.43,34.089999999999996,59.38372549019609,59.29471698113208,42.5713953488372,138.99595744680855,105.8657446808511,106.28893617021276
2020-04-02,52.00558823529411,52.12411764705883,45.87833333333334,18.813333333333333,14.94,27.74,33.66,57.52078431372547,58.73150943396228,41.29744186046513,141.26425531914896,106.05382978723404,105.19340425531914
2020-04-03,48.435,49.515882352941176,43.69611111111111,19.233333333333334,14.393333333333333,31.189999999999998,35.315,61.7670588235294,64.1281132075472,41.95348837209303,137.89702127659578,115.71744680851064,107.68063829787235
2020-04-04,57.47588235294118,44.76058823529411,45.47888888888889,18.326666666666664,14.305,30.6,32.6625,57.62254901960783,57.209056603773575,39.02162790697675,122.7768085106383,109.01106382978722,99.98893617021278
2020-04-05,73.17,51.594411764705875,55.65833333333333,19.636666666666667,13.593333333333334,27.2525,33.957499999999996,49.392352941176476,46.77150943396227,36.3579069767442,124.45446808510636,96.9612765957447,95.55680851063828
2020-04-06,65.87352941176471,56.91823529411765,55.06055555555555,17.796666666666667,14.113333333333332,31.512500000000003,38.99,61.51176470588235,58.83849056603772,42.938604651162784,124.31404255319146,92.80340425531914,90.96659574468084
2020-04-07,66.63735294117646,58.45735294117645,55.98666666666667,18.09,14.270000000000001,38.5875,43.0825,63.82411764705883,60.673584905660384,43.24930232558138,120.48829787234044,89.73170212765959,87.78106382978721
2020-04-08,67.97735294117649,59.89705882352941,55.45111111111112,20.926666666666666,15.136666666666665,37.015,42.544999999999995,62.942745098039204,61.40245283018868,42.96023255813954,110.52468085106385,85.54446808510639,82.85021276595745
2020-04-09,65.66117647058823,56.9570588235294,54.05333333333333,19.11,14.35,35.985,43.355000000000004,60.17784313725489,62.27188679245285,42.26697674418605,103.89085106382979,83.08489361702128,79.34106382978725
2020-04-10,71.20588235294116,48.24264705882353,55.684444444444445,18.241666666666667,14.196666666666667,40.6575,44.834999999999994,67.98156862745097,69.48188679245283,42.97744186046511,103.24553191489359,90.98276595744682,82.20212765957447
2020-04-11,65.79117647058824,48.19382352941176,50.46777777777779,23.02,14.25,35.64,38.1825,62.29549019607845,61.78716981132075,39.90093023255814,80.38510638297873,74.12468085106384,67.98574468085108
2020-04-12,64.32705882352943,42.66970588235295,52.62888888888889,20.65666666666667,14.451666666666668,33.605000000000004,38.9675,40.22450980392156,39.72641509433962,30.949302325581392,74.02042553191491,71.53446808510637,68.7423404255319
2020-04-13,52.4105882352941,50.27294117647059,54.644999999999996,19.353333333333335,14.568333333333333,39.3175,45.4525,54.17117647058825,58.81528301886792,40.373255813953485,90.63361702127659,76.50680851063827,70.88170212765958
2020-04-14,55.87588235294119,59.042058823529416,56.254999999999995,21.429999999999996,15.398333333333332,37.89,47.965,59.97784313725491,64.1254716981132,41.41953488372093,96.65744680851066,79.7687234042553,73.06255319148937
2020-04-15,64.2805882352941,60.997352941176466,59.516666666666666,21.968333333333334,15.284999999999998,35.8675,44.650000000000006,63.24235294117647,68.18943396226413,41.156511627906966,94.28957446808509,79.40957446808511,72.02042553191491
2020-04-16,68.70294117647059,62.860294117647044,61.12944444444445,20.505,14.961666666666666,35.3325,45.245000000000005,63.530000000000015,69.32849056603771,41.53534883720929,85.61361702127657,74.65531914893613,67.7495744680851
2020-04-17,68.50647058823529,61.99529411764706,59.059999999999995,20.715,15.158333333333331,37.5525,46.29,69.79372549019608,77.16509433962264,43.8006976744186,71.26127659574469,70.63531914893616,63.14638297872339
2020-04-18,67.83970588235294,54.556764705882344,58.66555555555556,19.889999999999997,15.023333333333333,33.14,38.16499999999999,65.73823529411762,71.42226415094339,42.00511627906978,80.74170212765958,71.90510638297872,63.68127659574468
2020-04-19,74.15205882352939,59.89617647058826,64.42777777777778,20.599999999999998,15.011666666666665,29.585,35.32,56.798823529411784,58.291698113207545,38.31255813953487,72.14765957446807,68.30659574468083,61.93319148936168
2020-04-20,68.05235294117647,65.0085294117647,63.42055555555555,21.42833333333333,16.078333333333333,37.975,46.1275,69.49666666666667,71.40113207547168,45.472325581395346,81.89212765957447,70.00340425531914,63.55510638297874
2020-04-21,67.76970588235294,66.26088235294117,60.77777777777778,20.174999999999997,15.543333333333331,41.2475,48.47,66.94254901960782,71.21867924528304,44.80255813953489,78.46765957446806,69.89361702127661,62.74914893617022
2020-04-22,69.53941176470592,67.62911764705882,62.41555555555557,19.738333333333333,14.594999999999999,41.2925,48.58,67.49921568627451,72.73132075471699,43.645581395348835,74.58021276595744,69.05000000000001,60.53319148936171
2020-04-23,72.8435294117647,68.40205882352942,62.16555555555554,20.77166666666667,15.283333333333331,39.732499999999995,47.1625,67.92999999999999,74.38433962264153,43.97883720930232,73.86297872340424,69.34531914893618,61.13212765957447
2020-04-24,68.67441176470588,65.63117647058823,58.123333333333335,19.935,15.723333333333331,41.6275,47.96,75.39137254901961,83.22622641509432,46.816976744186036,81.41510638297875,75.24319148936169,65.44553191489362
2020-04-25,71.27764705882353,59.79705882352941,59.32055555555556,20.063333333333336,14.485,38.3575,42.4775,74.54392156862747,79.62924528301886,45.189534883720924,74.52446808510636,67.68744680851064,59.189574468085105
2020-04-26,78.93823529411765,64.5835294117647,68.59166666666667,19.765,14.42,36.615,42.502500000000005,57.886274509803926,62.72584905660377,40.54186046511628,76.39574468085104,68.51936170212765,61.022127659574494
2020-04-27,71.10705882352943,68.52882352941177,65.31611111111111,19.655,14.968333333333334,40.4075,49.30500000000001,70.34137254901962,74.84490566037735,46.7806976744186,78.02234042553192,69.9995744680851,61.99170212765958
2020-04-28,61.43764705882353,67.70882352941177,62.72611111111111,22.936666666666667,15.009999999999998,44.09,52.199999999999996,72.48411764705881,77.85056603773585,46.73930232558139,80.37191489361702,69.36489361702128,61.10829787234044
2020-04-29,61.339999999999996,69.77235294117646,62.01277777777779,22.208333333333332,15.834999999999999,45.817499999999995,55.7325,74.36627450980392,79.49056603773583,47.325348837209305,82.94042553191491,71.93212765957446,63.14978723404256
2020-04-30,61.803823529411765,69.0779411764706,59.74499999999999,21.026666666666667,16.49,49.519999999999996,60.447500000000005,76.01529411764704,82.9632075471698,47.95837209302328,84.4372340425532,74.31765957446807,65.6987234042553
2020-05-01,59.19205882352941,59.705294117647064,58.95333333333334,22.191666666666663,16.871666666666666,42.22,48.485,91.06392156862748,97.35943396226415,52.70953488372095,86.67744680851067,78.72702127659575,67.99468085106383
2020-05-02,59.63058823529411,63.38970588235294,59.64,22.299999999999997,17.596666666666668,42.1175,44.3275,88.40490196078436,92.08811320754717,52.48697674418606,75.0259574468085,71.49468085106386,62.10361702127659
2020-05-03,73.61764705882354,69.41941176470587,73.05333333333333,26.685000000000002,19.558333333333334,39.1025,42.147499999999994,69.75960784313725,74.40811320754716,46.66232558139536,75.83127659574467,72.77978723404254,63.18021276595744
2020-05-04,68.93470588235294,74.46852941176472,72.76055555555556,27.523333333333337,22.22,43.9175,46.84499999999999,80.07686274509804,84.57905660377357,51.65837209302325,83.1395744680851,78.50617021276595,67.44936170212763
2020-05-05,73.8791176470588,75.93117647058821,73.85500000000002,27.793333333333337,22.333333333333332,47.092499999999994,52.135000000000005,83.14117647058822,87.81471698113212,51.444883720930235,68.14255319148937,66.75574468085108,58.75361702127659
2020-05-06,77.47000000000001,77.6408823529412,73.61333333333334,26.319999999999997,23.39333333333333,49.834999999999994,54.4525,83.4750980392157,89.13849056603769,50.94697674418603,79.75808510638296,70.67361702127657,64.09148936170212
2020-05-07,80.76529411764704,80.23264705882353,75.77166666666666,27.25833333333333,23.779999999999998,49.635,55.75,87.50117647058825,93.39301886792454,52.45651162790699,85.48914893617021,75.47148936170215,67.77468085106386
2020-05-08,85.37147058823528,83.32088235294115,76.20888888888891,29.848333333333333,25.385,49.24999999999999,56.3625,95.77117647058822,104.43622641509432,53.57186046511626,82.77510638297872,76.45978723404255,68.01957446808512
2020-05-09,85.70676470588236,76.4602941176471,71.07111111111111,28.37166666666667,24.418333333333337,39.2775,42.697500000000005,93.56450980392158,100.87226415094337,52.36930232558139,69.06978723404254,69.24574468085106,62.20468085106383
2020-05-10,67.4879411764706,74.98705882352942,74.54000000000002,27.935,24.561666666666664,43.9225,46.175000000000004,67.08176470588234,75.98603773584905,43.63255813953487,78.16723404255318,71.90106382978725,66.77872340425533
2020-05-13,74.65411764705881,83.58176470588235,77.565,30.444999999999997,26.185000000000002,56.7125,64.1075,97.58000000000004,99.73283018867924,52.299767441860475,79.34382978723403,73.18851063829787,70.7487234042553
2020-05-14,79.09029411764705,86.03676470588236,79.075,31.35666666666667,26.569999999999997,56.53,63.6375,103.50019607843142,104.88283018867928,54.15558139534884,80.24340425531913,73.67148936170214,72.76744680851063
2020-05-15,84.5679411764706,90.56205882352941,78.91611111111109,31.348333333333333,28.369999999999994,58.555,66.2975,120.93392156862741,120.64622641509432,58.012325581395345,71.54574468085107,75.71234042553192,74.94617021276595
2020-05-16,92.17970588235296,85.19411764705883,80.82166666666666,31.088333333333335,28.34333333333333,51.7125,57.76,116.5149019607843,115.83716981132075,56.19744186046513,85.32340425531918,83.4640425531915,82.11425531914895
2020-05-17,88.83794117647058,88.22823529411767,89.72555555555554,31.960000000000004,28.290000000000003,51.802499999999995,57.167500000000004,89.84607843137255,92.77547169811324,49.75953488372092,75.09893617021274,72.89893617021278,75.11042553191487
2020-05-18,91.49088235294118,93.9164705882353,91.6222222222222,32.74333333333333,29.64,57.394999999999996,64.66,106.18039215686271,105.7107547169811,56.0688372093023,70.63340425531914,71.041914893617,73.09191489361703
2020-05-19,94.59205882352938,96.06852941176469,92.18166666666666,32.85,30.675,60.245000000000005,67.80749999999999,111.23764705882353,110.4624528301887,56.22581395348837,77.31191489361703,74.21425531914893,76.58340425531914
2020-05-20,97.69558823529412,103.93,90.19722222222222,36.88,30.69666666666667,59.902499999999996,67.765,115.0798039215686,113.68113207547172,56.781860465116274,78.5540425531915,75.27212765957445,77.40361702127662
2020-05-21,116.76617647058823,96.85352941176471,100.06,34.894999999999996,31.629999999999995,54.375,65.4575,119.0298039215686,120.84547169811322,58.14511627906978,82.47340425531915,78.83063829787235,81.75553191489361
2020-05-22,103.35617647058824,99.4414705882353,89.69,34.34666666666667,33.13,58.3375,70.11,136.98000000000002,140.34584905660378,65.9560465116279,97.65106382978725,96.46042553191488,96.51127659574468
2020-05-23,89.25029411764706,89.28117647058825,84.26666666666667,33.94833333333333,31.903333333333332,62.5175,65.0425,129.15843137254905,128.69018867924524,63.34395348837208,100.3406382978723,101.87702127659576,100.45127659574469
2020-05-24,77.8379411764706,95.89558823529413,92.54333333333334,34.03666666666667,29.61,61.777499999999996,65.315,106.14568627450979,107.2111320754717,56.02279069767442,85.12829787234041,81.96234042553192,85.66446808510638
2020-05-25,93.81088235294116,99.91176470588232,99.32611111111109,36.525,33.73,66.5925,73.22,98.4256862745098,105.03452830188681,57.72418604651161,82.51914893617024,80.12425531914894,84.3468085106383
2020-05-26,100.8405882352941,101.04823529411762,98.34222222222223,40.0,35.38333333333333,76.0,77.8125,120.75294117647059,118.53377358490565,62.575581395348834,83.15489361702126,80.95510638297873,84.79340425531916
2020-05-27,102.46000000000001,103.79441176470587,101.21222222222221,37.07666666666666,34.615,77.3775,80.62,124.17411764705885,121.57773584905658,62.08511627906977,85.68957446808511,84.29744680851064,87.18787234042553
2020-05-28,106.88823529411764,109.48441176470588,101.8,37.75333333333334,35.24,76.63,80.4425,125.44470588235293,124.82094339622644,62.81418604651162,89.23510638297871,86.77148936170214,90.67723404255321
2020-05-29,115.68676470588238,124.92235294117646,104.53277777777778,40.458333333333336,37.17666666666667,69.6275,86.3025,144.91784313725492,142.2462264150943,67.06372093023258,109.53361702127657,109.77872340425533,109.9259574468085
2020-05-30,131.25294117647059,111.31529411764708,104.01833333333332,37.485,38.47166666666667,74.56,77.10499999999999,142.81274509803927,136.88415094339626,65.4546511627907,100.66170212765957,104.34851063829785,104.83297872340427
2020-05-31,116.55264705882354,104.71117647058827,102.77166666666668,39.184999999999995,38.035,66.2675,74.63,109.14764705882354,110.78056603773582,56.840465116279056,84.85382978723403,83.17212765957449,90.26914893617023
2020-06-01,129.10205882352943,128.1758823529412,124.34055555555557,41.84,39.171666666666674,77.56,83.23,127.54176470588236,121.84679245283017,63.15186046511627,85.9412765957447,83.93425531914892,89.70404255319147
2020-06-02,122.11382352941176,118.93529411764706,119.0538888888889,40.39,39.775000000000006,77.1925,84.8625,129.2986274509804,123.11207547169813,63.12441860465116,88.48297872340427,86.05531914893619,91.49851063829786
2020-06-03,111.5573529411765,112.92529411764703,114.6277777777778,40.041666666666664,38.27166666666667,82.85749999999999,87.2075,128.85156862745097,125.53245283018866,65.03418604651164,86.71319148936168,86.92042553191489,92.0931914893617
2020-06-04,101.83058823529412,111.04617647058824,108.52333333333333,40.98333333333333,39.53333333333334,75.73,86.505,135.4123529411765,133.61830188679247,67.71186046511627,91.36765957446808,92.30297872340425,97.60702127659575
2020-06-05,106.40735294117646,115.15676470588234,109.56166666666667,45.04833333333334,42.96166666666667,83.1425,94.47500000000001,154.83784313725488,151.7767924528302,73.10627906976744,117.86319148936171,118.70829787234047,121.66297872340425
2020-06-06,121.30470588235296,110.42323529411766,110.43944444444445,46.56666666666667,44.98833333333334,81.835,83.1425,153.50764705882352,147.15566037735846,72.6813953488372,119.84021276595745,126.77553191489365,127.06382978723406
2020-06-07,96.37647058823529,108.59058823529412,111.28833333333334,43.95166666666666,44.525000000000006,83.87,85.7925,113.82058823529412,120.50150943396227,62.641860465116274,92.47489361702127,96.26893617021275,101.58404255319151
2020-06-08,112.11058823529413,112.01705882352942,115.71222222222224,45.946666666666665,46.35666666666666,97.36749999999999,97.7825,130.9786274509804,129.90169811320752,69.50720930232558,89.89276595744681,91.72000000000003,96.87276595744682
2020-06-09,110.92558823529413,113.9735294117647,115.64777777777779,46.88833333333334,46.85833333333333,97.41,102.5025,131.8901960784313,132.18075471698114,68.77604651162791,90.1640425531915,91.5225531914894,97.12255319148935
2020-06-10,112.93,119.20499999999997,112.17333333333333,45.403333333333336,47.445,101.0775,106.51750000000001,136.46823529411762,135.99056603773582,69.88279069767442,81.60851063829787,88.29170212765956,94.84404255319147
2020-06-11,119.09794117647058,120.17647058823528,119.11666666666666,47.28,46.405,100.7225,119.19749999999999,141.5870588235294,142.70433962264153,71.21697674418603,86.4331914893617,93.85978723404257,99.8248936170213
2020-06-12,149.8123529411765,130.4785294117647,126.50833333333331,49.333333333333336,48.51499999999999,91.33749999999999,95.27749999999999,169.72176470588238,166.85169811320756,79.13348837209301,107.49893617021276,117.39680851063831,121.64276595744681
2020-06-13,129.86235294117645,113.18176470588237,115.77666666666667,46.946666666666665,51.12666666666667,86.5325,86.2675,169.20764705882354,162.23962264150944,75.92162790697675,104.40021276595742,115.95765957446805,119.52744680851063
2020-06-14,92.22411764705883,117.24411764705886,119.6161111111111,46.70666666666667,45.99666666666666,93.57750000000001,99.64,122.57137254901961,131.71905660377362,66.09395348837207,87.33787234042553,95.5659574468085,101.13382978723402
2020-06-15,111.00676470588235,115.71764705882353,123.98944444444442,50.71999999999999,46.64333333333334,110.655,112.02250000000001,138.98568627450976,139.0756603773585,71.74372093023257,90.89021276595747,96.07468085106383,101.6485106382979
2020-06-16,113.76441176470591,116.42970588235292,124.08944444444445,47.77333333333334,45.77166666666667,113.72,118.965,142.42823529411766,141.8922641509434,71.86511627906977,94.6710638297872,98.48000000000003,104.17659574468084
2020-06-17,113.4714705882353,117.99352941176471,121.9233333333333,48.21666666666667,47.63333333333333,117.6825,116.8125,144.09823529411764,144.42849056603777,71.61767441860462,88.93276595744682,95.8263829787234,101.72851063829786
2020-06-18,115.17647058823528,121.4564705882353,121.43111111111112,46.86166666666667,45.10166666666667,110.8725,120.485,149.37960784313722,151.70981132075474,73.60534883720929,88.21659574468084,99.43276595744682,106.4336170212766
2020-06-19,124.60647058823531,129.69911764705884,123.32444444444442,48.12166666666667,45.403333333333336,111.8475,121.8625,177.60705882352943,175.3201886792453,80.32999999999998,132.1812765957447,138.58021276595747,141.6244680851064
2020-06-20,139.08499999999998,121.23352941176472,125.14277777777777,40.035,40.666666666666664,100.3625,102.1925,172.77470588235292,168.10584905660383,78.23023255813953,139.35957446808513,149.2704255319149,148.70595744680847
2020-06-21,114.48647058823529,121.79411764705883,128.18,42.76166666666666,41.598333333333336,100.705,103.2125,116.65196078431369,127.84358490566039,64.34790697674417,95.1795744680851,105.75702127659576,110.5891489361702
2020-06-22,120.74823529411769,119.61147058823529,134.7111111111111,51.879999999999995,47.41166666666667,125.85249999999999,120.4425,143.50450980392154,144.39679245283023,75.07372093023255,95.20446808510637,101.57340425531915,107.57765957446806
2020-06-23,128.05147058823533,124.53264705882354,139.44888888888892,50.22,48.13499999999999,124.14999999999999,129.16,152.3019607843137,149.47471698113208,75.35627906976744,96.74404255319146,102.16468085106386,110.19021276595744
2020-06-24,126.34499999999998,125.60029411764705,137.09166666666667,50.583333333333336,47.355,118.6925,119.0675,156.77862745098042,153.0366037735849,76.1553488372093,94.06638297872342,99.8310638297872,108.73297872340427
2020-06-25,126.46147058823529,128.62117647058827,138.91999999999996,47.95666666666667,45.9,128.70499999999998,129.33499999999998,166.05411764705883,161.61283018867928,78.11930232558137,96.26,103.59446808510637,112.58106382978723
2020-06-26,137.04235294117646,141.04794117647057,141.37166666666667,49.458333333333336,47.94,128.55,139.6975,188.46411764705883,183.12962264150946,83.83116279069766,134.7472340425532,139.77723404255318,148.10638297872342
2020-06-27,140.6285294117647,125.67558823529413,132.46166666666667,46.833333333333336,49.26666666666667,114.7225,115.79249999999999,185.8045098039216,177.31981132075467,80.05930232558141,133.36021276595747,139.9936170212766,146.75957446808508
2020-06-28,105.47411764705882,124.69176470588233,131.64888888888885,47.70666666666667,48.31833333333333,108.8425,114.2375,135.1762745098039,143.82830188679242,70.43534883720932,99.12723404255318,105.6063829787234,113.89765957446808
2020-06-29,121.71176470588237,126.1802941176471,138.36944444444444,47.63333333333333,47.92666666666667,127.4425,126.815,150.85215686274512,150.25773584905662,75.34697674418607,88.5031914893617,95.71127659574466,105.92978723404255
2020-06-30,127.92352941176472,129.39264705882354,140.85777777777776,46.595,46.37166666666667,130.7825,132.4625,155.1613725490196,153.11924528301884,75.66348837209303,92.79212765957448,97.07744680851064,106.30191489361701
2020-07-01,127.00647058823527,131.41823529411766,142.04222222222222,50.43666666666666,46.60833333333333,125.0,125.8225,162.03470588235294,160.94547169811315,77.41930232558141,98.6304255319149,102.04382978723405,111.39978723404255
2020-07-02,128.46058823529413,132.27911764705885,141.64777777777778,43.75666666666666,44.61333333333334,131.27249999999998,134.59,172.63549019607842,176.75113207547173,81.6279069767442,100.37765957446807,104.15829787234041,114.8023404255319
2020-07-03,147.53941176470593,144.89882352941174,149.21444444444444,51.93166666666667,46.31,129.805,147.385,185.14705882352945,178.90716981132078,82.08023255813954,118.86638297872341,127.16765957446806,137.35425531914893
2020-07-04,157.13735294117646,136.08205882352942,144.83,42.583333333333336,44.504999999999995,118.8725,119.6075,159.07686274509805,143.87188679245284,70.45651162790696,128.43255319148935,134.511914893617,142.07106382978725
2020-07-05,116.23117647058825,132.79852941176472,144.9688888888889,44.64833333333333,43.97333333333333,134.2075,142.3425,131.88254901960784,145.3724528301887,70.41116279069769,91.21361702127662,103.99063829787235,114.52893617021276
2020-07-06,129.77705882352942,132.61794117647057,145.765,47.975,47.30666666666667,154.20499999999998,150.07000000000002,156.30039215686273,156.34924528301886,77.95744186046512,86.77042553191488,101.26978723404254,110.6825531914894
2020-07-07,137.6873529411765,132.78323529411762,146.39944444444444,49.34166666666667,46.38666666666666,143.5775,144.76749999999998,158.14333333333332,155.0260377358491,76.80279069767442,92.45659574468083,102.49,112.01829787234044
2020-07-08,130.34617647058823,132.65176470588239,142.8205555555556,50.298333333333325,47.294999999999995,136.125,139.45999999999998,159.00960784313725,157.2218867924528,76.71837209302325,95.19553191489359,101.15319148936172,110.46936170212764
2020-07-09,132.31323529411767,136.28558823529414,146.59722222222223,51.586666666666666,47.04333333333333,153.2325,144.47,166.6560784313725,164.73660377358496,78.49976744186047,96.27170212765958,104.22808510638296,114.3936170212766
2020-07-10,143.7420588235294,147.67235294117648,149.9383333333333,55.078333333333326,51.156666666666666,164.105,217.09,188.36294117647063,184.7369811320755,82.50976744186048,122.80851063829792,129.76276595744685,139.34212765957446
2020-07-11,166.88676470588234,140.18205882352936,152.28722222222223,50.06166666666666,48.906666666666666,130.02499999999998,127.07000000000001,187.61862745098034,179.64962264150944,81.9239534883721,130.893829787234,136.67787234042555,143.10744680851064
2020-07-12,130.8858823529411,141.48529411764707,152.12666666666667,46.945,47.16166666666666,127.8225,128.58,139.73137254901957,147.8475471698113,69.7939534883721,97.22680851063832,108.88978723404257,116.35021276595747
2020-07-13,143.91529411764702,137.22147058823532,155.3416666666666,50.46333333333334,50.095,152.6575,143.915,157.5162745098039,154.0024528301887,76.58186046511629,91.56106382978723,102.68297872340426,111.35106382978721
2020-07-14,139.01705882352937,137.30294117647063,154.55999999999997,44.41833333333333,44.76,150.7525,155.3675,159.6117647058823,156.04830188679247,75.86534883720928,102.0348936170213,111.45382978723403,118.96723404255322
